Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Domicili,Valor
2004,01,08,45,Una dona de 18 a 64 anys,551
2004,01,08,45,Una dona de 65 anys i més,887
2004,01,08,46,Altres domicilis amb una o més persones menors de 18 anys,485
2004,01,08,46,Dues persones de 18 a 64 anys,566
2004,01,08,46,Dues persones de 65 anys i més,1042
2004,01,08,46,Dues persones o més totes majors de 18 anys,1093
2004,01,08,46,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
2004,01,08,46,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,79
2004,01,08,46,Dues persones: una de 18-64 anys i l'altra de 65 i més,474
2004,01,08,46,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,655
2004,01,08,46,Un home de 18 a 64 anys,339
2004,01,08,46,Un home de 65 anys i més,187
2004,01,08,46,Una dona de 18 a 64 anys,304
2004,01,08,46,Una dona de 65 anys i més,932
2004,01,08,47,Altres domicilis amb una o més persones menors de 18 anys,83
2004,01,08,47,Dues persones de 18 a 64 anys,84
2004,01,08,47,Dues persones de 65 anys i més,81
2004,01,08,47,Dues persones o més totes majors de 18 anys,179
2004,01,08,47,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,4
2004,01,08,47,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,20
2004,01,08,47,Dues persones: una de 18-64 anys i l'altra de 65 i més,84
2004,01,08,47,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,85
2004,01,08,47,Un home de 18 a 64 anys,48
2004,01,08,47,Un home de 65 anys i més,18
2004,01,08,47,Una dona de 18 a 64 anys,35
2004,01,08,47,Una dona de 65 anys i més,66
2004,01,08,48,Altres domicilis amb una o més persones menors de 18 anys,429
2004,01,08,48,Dues persones de 18 a 64 anys,759
2004,01,08,48,Dues persones de 65 anys i més,744
2004,01,08,48,Dues persones o més totes majors de 18 anys,1570
2004,01,08,48,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
2004,01,08,48,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,101
2004,01,08,48,Dues persones: una de 18-64 anys i l'altra de 65 i més,422
2004,01,08,48,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,812
2004,01,08,48,Un home de 18 a 64 anys,260
2004,01,08,48,Un home de 65 anys i més,126
2004,01,08,48,Una dona de 18 a 64 anys,281
2004,01,08,48,Una dona de 65 anys i més,483
2004,01,08,49,Altres domicilis amb una o més persones menors de 18 anys,271
2004,01,08,49,Dues persones de 18 a 64 anys,382
2004,01,08,49,Dues persones de 65 anys i més,201
2004,01,08,49,Dues persones o més totes majors de 18 anys,818
2004,01,08,49,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,8
2004,01,08,49,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,48
2004,01,08,49,Dues persones: una de 18-64 anys i l'altra de 65 i més,138
2004,01,08,49,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,462
2004,01,08,49,Un home de 18 a 64 anys,97
2004,01,08,49,Un home de 65 anys i més,68
2004,01,08,49,Una dona de 18 a 64 anys,100
2004,01,08,49,Una dona de 65 anys i més,194
2004,01,08,50,Altres domicilis amb una o més persones menors de 18 anys,599
2004,01,08,50,Dues persones de 18 a 64 anys,813
2004,01,08,50,Dues persones de 65 anys i més,476
2004,01,08,50,Dues persones o més totes majors de 18 anys,1305
2004,01,08,50,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
2004,01,08,50,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,95
2004,01,08,50,Dues persones: una de 18-64 anys i l'altra de 65 i més,275
2004,01,08,50,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,948
2004,01,08,50,Un home de 18 a 64 anys,350
2004,01,08,50,Un home de 65 anys i més,135
2004,01,08,50,Una dona de 18 a 64 anys,262
2004,01,08,50,Una dona de 65 anys i més,487
2004,01,08,51,Altres domicilis amb una o més persones menors de 18 anys,408
2004,01,08,51,Dues persones de 18 a 64 anys,693
2004,01,08,51,Dues persones de 65 anys i més,518
2004,01,08,51,Dues persones o més totes majors de 18 anys,972
2004,01,08,51,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,11
2004,01,08,51,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,88
2004,01,08,51,Dues persones: una de 18-64 anys i l'altra de 65 i més,353
2004,01,08,51,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,605
2004,01,08,51,Un home de 18 a 64 anys,311
2004,01,08,51,Un home de 65 anys i més,130
2004,01,08,51,Una dona de 18 a 64 anys,317
2004,01,08,51,Una dona de 65 anys i més,525
2004,01,08,52,Altres domicilis amb una o més persones menors de 18 anys,826
2004,01,08,52,Dues persones de 18 a 64 anys,1408
2004,01,08,52,Dues persones de 65 anys i més,1052
2004,01,08,52,Dues persones o més totes majors de 18 anys,2431
2004,01,08,52,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,35
2004,01,08,52,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,165
2004,01,08,52,Dues persones: una de 18-64 anys i l'altra de 65 i més,620
2004,01,08,52,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1479
2004,01,08,52,Un home de 18 a 64 anys,570
2004,01,08,52,Un home de 65 anys i més,235
2004,01,08,52,Una dona de 18 a 64 anys,510
2004,01,08,52,Una dona de 65 anys i més,891
2004,01,08,53,Altres domicilis amb una o més persones menors de 18 anys,262
2004,01,08,53,Dues persones de 18 a 64 anys,315
2004,01,08,53,Dues persones de 65 anys i més,348
2004,01,08,53,Dues persones o més totes majors de 18 anys,572
2004,01,08,53,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
2004,01,08,53,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,51
2004,01,08,53,Dues persones: una de 18-64 anys i l'altra de 65 i més,250
2004,01,08,53,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,425
2004,01,08,53,Un home de 18 a 64 anys,205
2004,01,08,53,Un home de 65 anys i més,90
2004,01,08,53,Una dona de 18 a 64 anys,163
2004,01,08,53,Una dona de 65 anys i més,494
2004,01,08,54,Altres domicilis amb una o més persones menors de 18 anys,127
2004,01,08,54,Dues persones de 18 a 64 anys,60
2004,01,08,54,Dues persones de 65 anys i més,37
2004,01,08,54,Dues persones o més totes majors de 18 anys,150
2004,01,08,54,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,4
2004,01,08,54,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,17
2004,01,08,54,Dues persones: una de 18-64 anys i l'altra de 65 i més,32
2004,01,08,54,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,111
2004,01,08,54,Un home de 18 a 64 anys,51
2004,01,08,54,Un home de 65 anys i més,27
2004,01,08,54,Una dona de 18 a 64 anys,21
2004,01,08,54,Una dona de 65 anys i més,39
2004,01,08,55,Altres domicilis amb una o més persones menors de 18 anys,381
2004,01,08,55,Dues persones de 18 a 64 anys,522
2004,01,08,55,Dues persones de 65 anys i més,254
2004,01,08,55,Dues persones o més totes majors de 18 anys,823
2004,01,08,55,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,14
2004,01,08,55,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,80
2004,01,08,55,Dues persones: una de 18-64 anys i l'altra de 65 i més,181
2004,01,08,55,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,549
2004,01,08,55,Un home de 18 a 64 anys,213
2004,01,08,55,Un home de 65 anys i més,70
2004,01,08,55,Una dona de 18 a 64 anys,147
2004,01,08,55,Una dona de 65 anys i més,230
2004,01,08,56,Altres domicilis amb una o més persones menors de 18 anys,38
2004,01,08,56,Dues persones de 18 a 64 anys,34
2004,01,08,56,Dues persones de 65 anys i més,22
2004,01,08,56,Dues persones o més totes majors de 18 anys,64
2004,01,08,56,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,1
2004,01,08,56,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,17
2004,01,08,56,Dues persones: una de 18-64 anys i l'altra de 65 i més,15
2004,01,08,56,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,44
2004,01,08,56,Un home de 18 a 64 anys,22
2004,01,08,56,Un home de 65 anys i més,9
2004,01,08,56,Una dona de 18 a 64 anys,13
2004,01,08,56,Una dona de 65 anys i més,17
2004,01,09,57,Altres domicilis amb una o més persones menors de 18 anys,370
2004,01,09,57,Dues persones de 18 a 64 anys,428
2004,01,09,57,Dues persones de 65 anys i més,233
2004,01,09,57,Dues persones o més totes majors de 18 anys,739
2004,01,09,57,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,10
2004,01,09,57,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,50
2004,01,09,57,Dues persones: una de 18-64 anys i l'altra de 65 i més,148
2004,01,09,57,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,498
2004,01,09,57,Un home de 18 a 64 anys,215
2004,01,09,57,Un home de 65 anys i més,59
2004,01,09,57,Una dona de 18 a 64 anys,149
2004,01,09,57,Una dona de 65 anys i més,225
2004,01,09,58,Altres domicilis amb una o més persones menors de 18 anys,119
2004,01,09,58,Dues persones de 18 a 64 anys,92
2004,01,09,58,Dues persones de 65 anys i més,58
2004,01,09,58,Dues persones o més totes majors de 18 anys,146
2004,01,09,58,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,2
2004,01,09,58,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,28
2004,01,09,58,Dues persones: una de 18-64 anys i l'altra de 65 i més,72
2004,01,09,58,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,140
2004,01,09,58,Un home de 18 a 64 anys,53
2004,01,09,58,Un home de 65 anys i més,25
2004,01,09,58,Una dona de 18 a 64 anys,39
2004,01,09,58,Una dona de 65 anys i més,98
2004,01,09,59,Altres domicilis amb una o més persones menors de 18 anys,393
2004,01,09,59,Dues persones de 18 a 64 anys,709
2004,01,09,59,Dues persones de 65 anys i més,338
2004,01,09,59,Dues persones o més totes majors de 18 anys,894
2004,01,09,59,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,14
2004,01,09,59,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,89
2004,01,09,59,Dues persones: una de 18-64 anys i l'altra de 65 i més,235
2004,01,09,59,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,692
2004,01,09,59,Un home de 18 a 64 anys,268
2004,01,09,59,Un home de 65 anys i més,107
2004,01,09,59,Una dona de 18 a 64 anys,200
2004,01,09,59,Una dona de 65 anys i més,311
2004,01,09,60,Altres domicilis amb una o més persones menors de 18 anys,1636
2004,01,09,60,Dues persones de 18 a 64 anys,2988
2004,01,09,60,Dues persones de 65 anys i més,1764
2004,01,09,60,Dues persones o més totes majors de 18 anys,4904
2004,01,09,60,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,60
2004,01,09,60,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,440
2004,01,09,60,Dues persones: una de 18-64 anys i l'altra de 65 i més,955
2004,01,09,60,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,3475
2004,01,09,60,Un home de 18 a 64 anys,1361
2004,01,09,60,Un home de 65 anys i més,398
2004,01,09,60,Una dona de 18 a 64 anys,1389
2004,01,09,60,Una dona de 65 anys i més,1712
2004,01,09,61,Altres domicilis amb una o més persones menors de 18 anys,918
2004,01,09,61,Dues persones de 18 a 64 anys,1514
2004,01,09,61,Dues persones de 65 anys i més,969
2004,01,09,61,Dues persones o més totes majors de 18 anys,2785
2004,01,09,61,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,20
2004,01,09,61,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,182
2004,01,09,61,Dues persones: una de 18-64 anys i l'altra de 65 i més,529
2004,01,09,61,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1530
2004,01,09,61,Un home de 18 a 64 anys,635
2004,01,09,61,Un home de 65 anys i més,210
2004,01,09,61,Una dona de 18 a 64 anys,657
2004,01,09,61,Una dona de 65 anys i més,865
2004,01,09,62,Altres domicilis amb una o més persones menors de 18 anys,361
2004,01,09,62,Dues persones de 18 a 64 anys,623
2004,01,09,62,Dues persones de 65 anys i més,735
2004,01,09,62,Dues persones o més totes majors de 18 anys,1147
2004,01,09,62,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,17
2004,01,09,62,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,85
2004,01,09,62,Dues persones: una de 18-64 anys i l'altra de 65 i més,352
2004,01,09,62,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,709
2004,01,09,62,Un home de 18 a 64 anys,341
2004,01,09,62,Un home de 65 anys i més,165
2004,01,09,62,Una dona de 18 a 64 anys,322
2004,01,09,62,Una dona de 65 anys i més,787
2004,01,09,63,Altres domicilis amb una o més persones menors de 18 anys,616
2004,01,09,63,Dues persones de 18 a 64 anys,1086
2004,01,09,63,Dues persones de 65 anys i més,801
2004,01,09,63,Dues persones o més totes majors de 18 anys,1954
2004,01,09,63,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,22
2004,01,09,63,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,156
2004,01,09,63,Dues persones: una de 18-64 anys i l'altra de 65 i més,510
2004,01,09,63,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1246
2004,01,09,63,Un home de 18 a 64 anys,443
2004,01,09,63,Un home de 65 anys i més,166
2004,01,09,63,Una dona de 18 a 64 anys,511
2004,01,09,63,Una dona de 65 anys i més,884
2004,01,10,64,Altres domicilis amb una o més persones menors de 18 anys,1074
2004,01,10,64,Dues persones de 18 a 64 anys,2137
2004,01,10,64,Dues persones de 65 anys i més,1445
2004,01,10,64,Dues persones o més totes majors de 18 anys,3424
2004,01,10,64,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,60
2004,01,10,64,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,285
2004,01,10,64,Dues persones: una de 18-64 anys i l'altra de 65 i més,804
2004,01,10,64,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1956
2004,01,10,64,Un home de 18 a 64 anys,1027
2004,01,10,64,Un home de 65 anys i més,398
2004,01,10,64,Una dona de 18 a 64 anys,1262
2004,01,10,64,Una dona de 65 anys i més,1560
2004,01,10,65,Altres domicilis amb una o més persones menors de 18 anys,809
2004,01,10,65,Dues persones de 18 a 64 anys,1503
2004,01,10,65,Dues persones de 65 anys i més,737
2004,01,10,65,Dues persones o més totes majors de 18 anys,2138
2004,01,10,65,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,37
2004,01,10,65,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,187
2004,01,10,65,Dues persones: una de 18-64 anys i l'altra de 65 i més,462
2004,01,10,65,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1861
2004,01,10,65,Un home de 18 a 64 anys,696
2004,01,10,65,Un home de 65 anys i més,183
2004,01,10,65,Una dona de 18 a 64 anys,710
2004,01,10,65,Una dona de 65 anys i més,775
2004,01,10,66,Altres domicilis amb una o més persones menors de 18 anys,409
2004,01,10,66,Dues persones de 18 a 64 anys,674
2004,01,10,66,Dues persones de 65 anys i més,436
2004,01,10,66,Dues persones o més totes majors de 18 anys,1161
2004,01,10,66,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,22
2004,01,10,66,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,105
2004,01,10,66,Dues persones: una de 18-64 anys i l'altra de 65 i més,256
2004,01,10,66,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,733
2004,01,10,66,Un home de 18 a 64 anys,452
2004,01,10,66,Un home de 65 anys i més,109
2004,01,10,66,Una dona de 18 a 64 anys,344
2004,01,10,66,Una dona de 65 anys i més,439
2004,01,10,67,Altres domicilis amb una o més persones menors de 18 anys,253
2004,01,10,67,Dues persones de 18 a 64 anys,423
2004,01,10,67,Dues persones de 65 anys i més,86
2004,01,10,67,Dues persones o més totes majors de 18 anys,469
2004,01,10,67,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,30
2004,01,10,67,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,118
2004,01,10,67,Dues persones: una de 18-64 anys i l'altra de 65 i més,57
2004,01,10,67,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,799
2004,01,10,67,Un home de 18 a 64 anys,321
