Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Educacio,Valor
2001,01,05,26,Sense estudis,1523
2001,01,05,27,"Batxillerat elemental, graduat escolar, ESO, FPI",3156
2001,01,05,27,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6580
2001,01,05,27,"Estudis primaris, certificat d'escolaritat, EGB",2906
2001,01,05,27,"Estudis universitaris, CFGS grau superior",8192
2001,01,05,27,No consta,1306
2001,01,05,27,Sense estudis,1038
2001,01,06,28,"Batxillerat elemental, graduat escolar, ESO, FPI",2059
2001,01,06,28,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3212
2001,01,06,28,"Estudis primaris, certificat d'escolaritat, EGB",2547
2001,01,06,28,"Estudis universitaris, CFGS grau superior",3116
2001,01,06,28,No consta,697
2001,01,06,28,Sense estudis,1053
2001,01,06,29,"Batxillerat elemental, graduat escolar, ESO, FPI",1151
2001,01,06,29,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1295
2001,01,06,29,"Estudis primaris, certificat d'escolaritat, EGB",1410
2001,01,06,29,"Estudis universitaris, CFGS grau superior",900
2001,01,06,29,No consta,339
2001,01,06,29,Sense estudis,758
2001,01,06,30,"Batxillerat elemental, graduat escolar, ESO, FPI",1918
2001,01,06,30,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3017
2001,01,06,30,"Estudis primaris, certificat d'escolaritat, EGB",2046
2001,01,06,30,"Estudis universitaris, CFGS grau superior",2898
2001,01,06,30,No consta,728
2001,01,06,30,Sense estudis,840
2001,01,06,31,"Batxillerat elemental, graduat escolar, ESO, FPI",6806
2001,01,06,31,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9512
2001,01,06,31,"Estudis primaris, certificat d'escolaritat, EGB",10209
2001,01,06,31,"Estudis universitaris, CFGS grau superior",8868
2001,01,06,31,No consta,1795
2001,01,06,31,Sense estudis,4362
2001,01,06,32,"Batxillerat elemental, graduat escolar, ESO, FPI",5222
2001,01,06,32,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7515
2001,01,06,32,"Estudis primaris, certificat d'escolaritat, EGB",6118
2001,01,06,32,"Estudis universitaris, CFGS grau superior",6776
2001,01,06,32,No consta,1542
2001,01,06,32,Sense estudis,2435
2001,01,07,33,"Batxillerat elemental, graduat escolar, ESO, FPI",4106
2001,01,07,33,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5177
2001,01,07,33,"Estudis primaris, certificat d'escolaritat, EGB",5114
2001,01,07,33,"Estudis universitaris, CFGS grau superior",3910
2001,01,07,33,No consta,1100
2001,01,07,33,Sense estudis,2506
2001,01,07,34,"Batxillerat elemental, graduat escolar, ESO, FPI",1508
2001,01,07,34,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1521
2001,01,07,34,"Estudis primaris, certificat d'escolaritat, EGB",2152
2001,01,07,34,"Estudis universitaris, CFGS grau superior",955
2001,01,07,34,No consta,454
2001,01,07,34,Sense estudis,1196
2001,01,07,35,"Batxillerat elemental, graduat escolar, ESO, FPI",5570
2001,01,07,35,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7083
2001,01,07,35,"Estudis primaris, certificat d'escolaritat, EGB",7560
2001,01,07,35,"Estudis universitaris, CFGS grau superior",5048
2001,01,07,35,No consta,1553
2001,01,07,35,Sense estudis,3477
2001,01,07,36,"Batxillerat elemental, graduat escolar, ESO, FPI",1699
2001,01,07,36,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1989
2001,01,07,36,"Estudis primaris, certificat d'escolaritat, EGB",1918
2001,01,07,36,"Estudis universitaris, CFGS grau superior",1553
2001,01,07,36,No consta,568
2001,01,07,36,Sense estudis,738
2001,01,07,37,"Batxillerat elemental, graduat escolar, ESO, FPI",6276
2001,01,07,37,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4062
2001,01,07,37,"Estudis primaris, certificat d'escolaritat, EGB",8593
2001,01,07,37,"Estudis universitaris, CFGS grau superior",1382
2001,01,07,37,No consta,1782
2001,01,07,37,Sense estudis,6488
2001,01,07,38,"Batxillerat elemental, graduat escolar, ESO, FPI",2141
2001,01,07,38,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1643
2001,01,07,38,"Estudis primaris, certificat d'escolaritat, EGB",3024
2001,01,07,38,"Estudis universitaris, CFGS grau superior",663
2001,01,07,38,No consta,582
2001,01,07,38,Sense estudis,2031
2001,01,07,39,"Batxillerat elemental, graduat escolar, ESO, FPI",1184
2001,01,07,39,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1123
2001,01,07,39,"Estudis primaris, certificat d'escolaritat, EGB",1749
2001,01,07,39,"Estudis universitaris, CFGS grau superior",704
2001,01,07,39,No consta,322
2001,01,07,39,Sense estudis,1121
2001,01,07,40,"Batxillerat elemental, graduat escolar, ESO, FPI",811
2001,01,07,40,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",875
2001,01,07,40,"Estudis primaris, certificat d'escolaritat, EGB",1321
2001,01,07,40,"Estudis universitaris, CFGS grau superior",634
2001,01,07,40,No consta,123
2001,01,07,40,Sense estudis,885
2001,01,07,41,"Batxillerat elemental, graduat escolar, ESO, FPI",908
2001,01,07,41,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1148
2001,01,07,41,"Estudis primaris, certificat d'escolaritat, EGB",1042
2001,01,07,41,"Estudis universitaris, CFGS grau superior",923
2001,01,07,41,No consta,244
2001,01,07,41,Sense estudis,402
2001,01,07,42,"Batxillerat elemental, graduat escolar, ESO, FPI",68
2001,01,07,42,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",38
2001,01,07,42,"Estudis primaris, certificat d'escolaritat, EGB",119
2001,01,07,42,"Estudis universitaris, CFGS grau superior",68
2001,01,07,42,No consta,23
2001,01,07,42,Sense estudis,79
2001,01,07,43,"Batxillerat elemental, graduat escolar, ESO, FPI",4406
2001,01,07,43,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4677
2001,01,07,43,"Estudis primaris, certificat d'escolaritat, EGB",6351
2001,01,07,43,"Estudis universitaris, CFGS grau superior",2789
2001,01,07,43,No consta,1244
2001,01,07,43,Sense estudis,3775
2001,01,08,44,"Batxillerat elemental, graduat escolar, ESO, FPI",4296
2001,01,08,44,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4656
2001,01,08,44,"Estudis primaris, certificat d'escolaritat, EGB",6055
2001,01,08,44,"Estudis universitaris, CFGS grau superior",2657
2001,01,08,44,No consta,1231
2001,01,08,44,Sense estudis,3157
2001,01,08,45,"Batxillerat elemental, graduat escolar, ESO, FPI",4444
2001,01,08,45,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3874
2001,01,08,45,"Estudis primaris, certificat d'escolaritat, EGB",6215
2001,01,08,45,"Estudis universitaris, CFGS grau superior",1705
2001,01,08,45,No consta,1014
2001,01,08,45,Sense estudis,3914
2001,01,08,46,"Batxillerat elemental, graduat escolar, ESO, FPI",2383
2001,01,08,46,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2146
2001,01,08,46,"Estudis primaris, certificat d'escolaritat, EGB",4287
2001,01,08,46,"Estudis universitaris, CFGS grau superior",936
2001,01,08,46,No consta,456
2001,01,08,46,Sense estudis,2764
2001,01,08,47,"Batxillerat elemental, graduat escolar, ESO, FPI",418
2001,01,08,47,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",220
2001,01,08,47,"Estudis primaris, certificat d'escolaritat, EGB",680
2001,01,08,47,"Estudis universitaris, CFGS grau superior",63
2001,01,08,47,No consta,114
2001,01,08,47,Sense estudis,368
2001,01,08,48,"Batxillerat elemental, graduat escolar, ESO, FPI",3025
2001,01,08,48,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2773
2001,01,08,48,"Estudis primaris, certificat d'escolaritat, EGB",4341
2001,01,08,48,"Estudis universitaris, CFGS grau superior",1388
2001,01,08,48,No consta,759
2001,01,08,48,Sense estudis,2257
2001,01,08,49,"Batxillerat elemental, graduat escolar, ESO, FPI",1727
2001,01,08,49,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",964
2001,01,08,49,"Estudis primaris, certificat d'escolaritat, EGB",2290
2001,01,08,49,"Estudis universitaris, CFGS grau superior",383
2001,01,08,49,No consta,610
2001,01,08,49,Sense estudis,1167
2001,01,08,50,"Batxillerat elemental, graduat escolar, ESO, FPI",2780
2001,01,08,50,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1450
2001,01,08,50,"Estudis primaris, certificat d'escolaritat, EGB",4037
2001,01,08,50,"Estudis universitaris, CFGS grau superior",364
2001,01,08,50,No consta,892
2001,01,08,50,Sense estudis,3516
2001,01,08,51,"Batxillerat elemental, graduat escolar, ESO, FPI",2295
2001,01,08,51,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1426
2001,01,08,51,"Estudis primaris, certificat d'escolaritat, EGB",3455
2001,01,08,51,"Estudis universitaris, CFGS grau superior",486
2001,01,08,51,No consta,573
2001,01,08,51,Sense estudis,2629
2001,01,08,52,"Batxillerat elemental, graduat escolar, ESO, FPI",5262
2001,01,08,52,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3521
2001,01,08,52,"Estudis primaris, certificat d'escolaritat, EGB",6860
2001,01,08,52,"Estudis universitaris, CFGS grau superior",1213
2001,01,08,52,No consta,1401
2001,01,08,52,Sense estudis,5480
2001,01,08,53,"Batxillerat elemental, graduat escolar, ESO, FPI",1386
2001,01,08,53,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",611
2001,01,08,53,"Estudis primaris, certificat d'escolaritat, EGB",2326
2001,01,08,53,"Estudis universitaris, CFGS grau superior",181
2001,01,08,53,No consta,325
2001,01,08,53,Sense estudis,1917
2001,01,08,54,"Batxillerat elemental, graduat escolar, ESO, FPI",333
2001,01,08,54,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",119
2001,01,08,54,"Estudis primaris, certificat d'escolaritat, EGB",639
2001,01,08,54,"Estudis universitaris, CFGS grau superior",41
2001,01,08,54,No consta,182
2001,01,08,54,Sense estudis,479
2001,01,08,55,"Batxillerat elemental, graduat escolar, ESO, FPI",1836
2001,01,08,55,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1033
2001,01,08,55,"Estudis primaris, certificat d'escolaritat, EGB",2852
2001,01,08,55,"Estudis universitaris, CFGS grau superior",275
2001,01,08,55,No consta,493
2001,01,08,55,Sense estudis,1800
2001,01,08,56,"Batxillerat elemental, graduat escolar, ESO, FPI",120
2001,01,08,56,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",41
2001,01,08,56,"Estudis primaris, certificat d'escolaritat, EGB",287
2001,01,08,56,"Estudis universitaris, CFGS grau superior",6
2001,01,08,56,No consta,61
2001,01,08,56,Sense estudis,178
2001,01,09,57,"Batxillerat elemental, graduat escolar, ESO, FPI",1527
2001,01,09,57,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",794
2001,01,09,57,"Estudis primaris, certificat d'escolaritat, EGB",2412
2001,01,09,57,"Estudis universitaris, CFGS grau superior",234
2001,01,09,57,No consta,449
2001,01,09,57,Sense estudis,1554
2001,01,09,58,"Batxillerat elemental, graduat escolar, ESO, FPI",379
2001,01,09,58,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",156
2001,01,09,58,"Estudis primaris, certificat d'escolaritat, EGB",818
2001,01,09,58,"Estudis universitaris, CFGS grau superior",20
2001,01,09,58,No consta,121
2001,01,09,58,Sense estudis,468
2001,01,09,59,"Batxillerat elemental, graduat escolar, ESO, FPI",1994
2001,01,09,59,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",965
2001,01,09,59,"Estudis primaris, certificat d'escolaritat, EGB",3074
2001,01,09,59,"Estudis universitaris, CFGS grau superior",260
2001,01,09,59,No consta,486
2001,01,09,59,Sense estudis,1789
2001,01,09,60,"Batxillerat elemental, graduat escolar, ESO, FPI",9514
2001,01,09,60,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",10024
2001,01,09,60,"Estudis primaris, certificat d'escolaritat, EGB",12419
2001,01,09,60,"Estudis universitaris, CFGS grau superior",5407
2001,01,09,60,No consta,2816
2001,01,09,60,Sense estudis,5201
2001,01,09,61,"Batxillerat elemental, graduat escolar, ESO, FPI",5268
2001,01,09,61,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5361
2001,01,09,61,"Estudis primaris, certificat d'escolaritat, EGB",6719
2001,01,09,61,"Estudis universitaris, CFGS grau superior",2931
2001,01,09,61,No consta,1641
2001,01,09,61,Sense estudis,2620
2001,01,09,62,"Batxillerat elemental, graduat escolar, ESO, FPI",2282
2001,01,09,62,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2567
2001,01,09,62,"Estudis primaris, certificat d'escolaritat, EGB",3308
2001,01,09,62,"Estudis universitaris, CFGS grau superior",1570
2001,01,09,62,No consta,520
2001,01,09,62,Sense estudis,1686
2001,01,09,63,"Batxillerat elemental, graduat escolar, ESO, FPI",3888
2001,01,09,63,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4521
2001,01,09,63,"Estudis primaris, certificat d'escolaritat, EGB",4753
2001,01,09,63,"Estudis universitaris, CFGS grau superior",2811
2001,01,09,63,No consta,1006
2001,01,09,63,Sense estudis,1922
2001,01,10,64,"Batxillerat elemental, graduat escolar, ESO, FPI",6454
2001,01,10,64,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7452
2001,01,10,64,"Estudis primaris, certificat d'escolaritat, EGB",8392
2001,01,10,64,"Estudis universitaris, CFGS grau superior",4873
2001,01,10,64,No consta,1660
2001,01,10,64,Sense estudis,3646
2001,01,10,65,"Batxillerat elemental, graduat escolar, ESO, FPI",4544
2001,01,10,65,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4880
2001,01,10,65,"Estudis primaris, certificat d'escolaritat, EGB",5442
2001,01,10,65,"Estudis universitaris, CFGS grau superior",2836
2001,01,10,65,No consta,1341
2001,01,10,65,Sense estudis,2217
2001,01,10,66,"Batxillerat elemental, graduat escolar, ESO, FPI",2189
2001,01,10,66,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2351
2001,01,10,66,"Estudis primaris, certificat d'escolaritat, EGB",2832
2001,01,10,66,"Estudis universitaris, CFGS grau superior",1694
2001,01,10,66,No consta,661
2001,01,10,66,Sense estudis,1180
2001,01,10,67,"Batxillerat elemental, graduat escolar, ESO, FPI",691
2001,01,10,67,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1321
2001,01,10,67,"Estudis primaris, certificat d'escolaritat, EGB",626
2001,01,10,67,"Estudis universitaris, CFGS grau superior",2468
2001,01,10,67,No consta,314
2001,01,10,67,Sense estudis,223
2001,01,10,68,"Batxillerat elemental, graduat escolar, ESO, FPI",4309
2001,01,10,68,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4152
2001,01,10,68,"Estudis primaris, certificat d'escolaritat, EGB",6574
2001,01,10,68,"Estudis universitaris, CFGS grau superior",2099
2001,01,10,68,No consta,1026
2001,01,10,68,Sense estudis,3272
2001,01,10,69,"Batxillerat elemental, graduat escolar, ESO, FPI",935
2001,01,10,69,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",824
2001,01,10,69,"Estudis primaris, certificat d'escolaritat, EGB",1230
2001,01,10,69,"Estudis universitaris, CFGS grau superior",471
2001,01,10,69,No consta,161
2001,01,10,69,Sense estudis,799
2001,01,10,70,"Batxillerat elemental, graduat escolar, ESO, FPI",4050
2001,01,10,70,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2331
2001,01,10,70,"Estudis primaris, certificat d'escolaritat, EGB",5526
2001,01,10,70,"Estudis universitaris, CFGS grau superior",704
2001,01,10,70,No consta,1187
2001,01,10,70,Sense estudis,4196
2001,01,10,71,"Batxillerat elemental, graduat escolar, ESO, FPI",3266
2001,01,10,71,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2839
2001,01,10,71,"Estudis primaris, certificat d'escolaritat, EGB",4234
2001,01,10,71,"Estudis universitaris, CFGS grau superior",1155
2001,01,10,71,No consta,900
2001,01,10,71,Sense estudis,2054
2001,01,10,72,"Batxillerat elemental, graduat escolar, ESO, FPI",5175
2001,01,10,72,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4713
2001,01,10,72,"Estudis primaris, certificat d'escolaritat, EGB",7130
2001,01,10,72,"Estudis universitaris, CFGS grau superior",2213
2001,01,10,72,No consta,1247
2001,01,10,72,Sense estudis,3528
2001,01,10,73,"Batxillerat elemental, graduat escolar, ESO, FPI",6108
2001,01,10,73,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4546
2001,01,10,73,"Estudis primaris, certificat d'escolaritat, EGB",8019
2001,01,10,73,"Estudis universitaris, CFGS grau superior",1702
2001,01,10,73,No consta,1695
2001,01,10,73,Sense estudis,4995
2002,01,01,01,"Batxillerat elemental, graduat escolar, ESO, FPI",6328
2002,01,01,01,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6441
2002,01,01,01,"Estudis primaris, certificat d'escolaritat, EGB",12895
2002,01,01,01,"Estudis universitaris, CFGS grau superior",3970
2002,01,01,01,No consta,1005
2002,01,01,01,Sense estudis,6638
2002,01,01,02,"Batxillerat elemental, graduat escolar, ESO, FPI",2777
2002,01,01,02,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3727
